county_name,sample_date,parameter,result,reporting_limit,units
Alameda,08/28/1973 08:15,Total Hardness,170,5.00000000,mg/L as CaCO3
Alameda,08/28/1973 09:05,Total Hardness,147,5.00000000,mg/L as CaCO3
Alameda,08/28/1973 09:15,Total Hardness,148,5.00000000,mg/L as CaCO3
Alameda,08/30/1977 12:30,Total Hardness,166,5.00000000,mg/L as CaCO3
Alameda,08/30/1977 12:31,Total Hardness,166,5.00000000,mg/L as CaCO3
Alameda,09/07/1977 12:30,Total Hardness,168,5.00000000,mg/L as CaCO3
Alameda,09/07/1977 12:31,Total Hardness,166,5.00000000,mg/L as CaCO3
Alameda,03/29/1973 10:30,Total Hardness,142,5.00000000,mg/L as CaCO3
Alameda,03/29/1973 10:50,Total Hardness,141,5.00000000,mg/L as CaCO3
Alameda,03/29/1973 11:00,Total Hardness,134,5.00000000,mg/L as CaCO3
Alameda,08/28/1973 09:50,Total Hardness,170,5.00000000,mg/L as CaCO3
Alameda,08/28/1973 10:25,Total Hardness,153,5.00000000,mg/L as CaCO3
Alameda,08/28/1973 10:45,Total Hardness,151,5.00000000,mg/L as CaCO3
Alameda,01/31/1978 13:00,Total Hardness,143,5.00000000,mg/L as CaCO3
Alameda,02/08/1978 10:15,Total Hardness,148,5.00000000,mg/L as CaCO3
Alameda,02/16/1978 12:35,Total Hardness,133,5.00000000,mg/L as CaCO3
Alameda,02/23/1978 14:02,Total Hardness,155,5.00000000,mg/L as CaCO3
Alameda,03/01/1978 14:00,Total Hardness,169,5.00000000,mg/L as CaCO3
Alameda,03/06/1978 13:20,Total Hardness,151,5.00000000,mg/L as CaCO3
Alameda,03/13/1978 13:00,Total Hardness,136,5.00000000,mg/L as CaCO3
Alameda,03/29/1973 11:30,Total Hardness,149,5.00000000,mg/L as CaCO3
Alameda,04/12/1978 11:25,Total Hardness,142,5.00000000,mg/L as CaCO3
Alameda,04/24/1978 12:10,Total Hardness,148,5.00000000,mg/L as CaCO3
Alameda,05/04/1978 12:30,Total Hardness,152,5.00000000,mg/L as CaCO3
Alameda,06/12/1978 13:45,Total Hardness,159,5.00000000,mg/L as CaCO3
Alameda,08/08/1978 12:00,Total Hardness,169,5.00000000,mg/L as CaCO3
Alameda,08/23/1977 12:30,Total Hardness,165,5.00000000,mg/L as CaCO3
Alameda,08/28/1973 11:15,Total Hardness,174,5.00000000,mg/L as CaCO3
Alameda,01/08/1952 12:35,Total Hardness,175,1.00000000,mg/L as CaCO3
Alameda,01/18/1951 00:00,Total Hardness,133,1.00000000,mg/L as CaCO3
Alameda,01/26/1954 15:00,Total Hardness,300,1.00000000,mg/L as CaCO3
Alameda,01/29/1953 00:00,Total Hardness,279,1.00000000,mg/L as CaCO3
Alameda,03/05/1951 00:00,Total Hardness,136,1.00000000,mg/L as CaCO3
Alameda,03/11/1954 16:40,Total Hardness,308,1.00000000,mg/L as CaCO3
Alameda,01/29/1953 10:45,Total Hardness,270,1.00000000,mg/L as CaCO3
Alameda,01/11/1954 15:15,Total Hardness,310,1.00000000,mg/L as CaCO3
Alameda,03/08/1954 15:00,Total Hardness,326,1.00000000,mg/L as CaCO3
Alameda,11/16/1953 15:00,Total Hardness,380,1.00000000,mg/L as CaCO3
Alameda,12/06/1957 16:50,Total Hardness,165,1.00000000,mg/L as CaCO3
Alameda,01/08/1952 12:15,Total Hardness,207,1.00000000,mg/L as CaCO3
Alameda,01/18/1950 14:00,Total Hardness,74,1.00000000,mg/L as CaCO3
Alameda,01/29/1953 09:20,Total Hardness,326,1.00000000,mg/L as CaCO3
Alameda,03/05/1951 12:30,Total Hardness,188,1.00000000,mg/L as CaCO3
Alameda,03/11/1954 15:45,Total Hardness,295,1.00000000,mg/L as CaCO3
Alameda,04/25/1951 09:00,Total Hardness,333,1.00000000,mg/L as CaCO3
Alameda,01/11/1954 16:00,Total Hardness,238,1.00000000,mg/L as CaCO3
Alameda,03/08/1954 15:40,Total Hardness,298,1.00000000,mg/L as CaCO3
Alameda,04/25/1951 08:15,Total Hardness,300,1.00000000,mg/L as CaCO3
Alameda,11/16/1953 15:30,Total Hardness,320,1.00000000,mg/L as CaCO3
Alameda,12/16/1957 13:50,Total Hardness,73,1.00000000,mg/L as CaCO3
Alameda,12/16/1957 14:10,Total Hardness,94,1.00000000,mg/L as CaCO3
Alameda,03/09/1977 13:45,Total Hardness,5500,1.00000000,mg/L as CaCO3
Alameda,03/14/1972 10:00,Total Hardness,3940,1.00000000,mg/L as CaCO3
Alameda,03/18/1976 11:00,Total Hardness,4640,1.00000000,mg/L as CaCO3
Alameda,03/20/1973 11:50,Total Hardness,666,1.00000000,mg/L as CaCO3
Alameda,03/27/1974 12:15,Total Hardness,937,1.00000000,mg/L as CaCO3
Alameda,03/28/1978 13:00,Total Hardness,2630,1.00000000,mg/L as CaCO3
Alameda,03/31/1975 12:30,Total Hardness,2810,1.00000000,mg/L as CaCO3
Alameda,06/03/1977 11:10,Total Hardness,5840,1.00000000,mg/L as CaCO3
Alameda,06/11/1975 11:00,Total Hardness,4670,1.00000000,mg/L as CaCO3
Alameda,06/13/1972 11:15,Total Hardness,4840,1.00000000,mg/L as CaCO3
Alameda,06/14/1976 12:00,Total Hardness,5460,1.00000000,mg/L as CaCO3
Alameda,06/18/1973 12:30,Total Hardness,4910,1.00000000,mg/L as CaCO3
Alameda,06/20/1974 10:15,Total Hardness,3960,1.00000000,mg/L as CaCO3
Alameda,06/23/1978 12:20,Total Hardness,4710,1.00000000,mg/L as CaCO3
Alameda,09/05/1978 11:45,Total Hardness,5440,1.00000000,mg/L as CaCO3
Alameda,09/08/1975 12:00,Total Hardness,5280,1.00000000,mg/L as CaCO3
Alameda,09/11/1972 12:30,Total Hardness,5570,1.00000000,mg/L as CaCO3
Alameda,09/13/1973 10:20,Total Hardness,5470,1.00000000,mg/L as CaCO3
Alameda,09/14/1977 09:50,Total Hardness,6160,1.00000000,mg/L as CaCO3
Alameda,09/17/1974 10:45,Total Hardness,5080,1.00000000,mg/L as CaCO3
Alameda,12/11/1972 13:45,Total Hardness,1400,1.00000000,mg/L as CaCO3
Alameda,12/13/1976 14:00,Total Hardness,5270,1.00000000,mg/L as CaCO3
Alameda,12/15/1977 13:20,Total Hardness,4080,1.00000000,mg/L as CaCO3
Alameda,12/17/1973 11:45,Total Hardness,793,1.00000000,mg/L as CaCO3
Alameda,12/20/1974 10:20,Total Hardness,3080,1.00000000,mg/L as CaCO3
Alameda,12/21/1978 13:30,Total Hardness,4600,1.00000000,mg/L as CaCO3
Alameda,12/22/1975 12:00,Total Hardness,4520,1.00000000,mg/L as CaCO3
Alameda,01/18/1951 00:00,Total Hardness,91,1.00000000,mg/L as CaCO3
Alameda,01/08/1952 15:00,Total Hardness,132,1.00000000,mg/L as CaCO3
Alameda,03/05/1951 11:25,Total Hardness,89,1.00000000,mg/L as CaCO3
Alameda,03/08/1954 14:00,Total Hardness,334,1.00000000,mg/L as CaCO3
Alameda,04/25/1951 09:30,Total Hardness,332,1.00000000,mg/L as CaCO3
Alameda,02/13/1958 13:55,Total Hardness,158,1.00000000,mg/L as CaCO3
Alameda,03/07/1951 00:00,Total Hardness,155,1.00000000,mg/L as CaCO3
Alameda,01/08/1959 16:50,Total Hardness,354,1.00000000,mg/L as CaCO3
Alameda,01/08/1969 10:27,Total Hardness,168,1.00000000,mg/L as CaCO3
Alameda,01/09/1964 11:00,Total Hardness,149,1.00000000,mg/L as CaCO3
Alameda,01/10/1961 10:45,Total Hardness,368,1.00000000,mg/L as CaCO3
Alameda,01/10/1962 13:45,Total Hardness,628,1.00000000,mg/L as CaCO3
Alameda,01/10/1963 10:50,Total Hardness,368,1.00000000,mg/L as CaCO3
Alameda,01/11/1966 14:10,Total Hardness,286,1.00000000,mg/L as CaCO3
Alameda,01/12/1960 11:45,Total Hardness,400,1.00000000,mg/L as CaCO3
Alameda,01/14/1965 13:20,Total Hardness,210,1.00000000,mg/L as CaCO3
Alameda,01/15/1954 11:00,Total Hardness,380,1.00000000,mg/L as CaCO3
Alameda,01/16/1957 10:00,Total Hardness,430,1.00000000,mg/L as CaCO3
Alameda,01/17/1952 12:00,Total Hardness,56,1.00000000,mg/L as CaCO3
Alameda,01/17/1955 12:15,Total Hardness,339,1.00000000,mg/L as CaCO3
Alameda,01/20/1953 11:30,Total Hardness,230,1.00000000,mg/L as CaCO3
Alameda,01/23/1956 11:00,Total Hardness,114,1.00000000,mg/L as CaCO3
Alameda,01/23/1958 09:35,Total Hardness,420,1.00000000,mg/L as CaCO3
Alameda,01/23/1968 10:15,Total Hardness,186,1.00000000,mg/L as CaCO3
Alameda,01/26/1967 07:00,Total Hardness,114,1.00000000,mg/L as CaCO3
Alameda,01/29/1953 11:35,Total Hardness,276,1.00000000,mg/L as CaCO3
Alameda,02/03/1960 11:45,Total Hardness,233,1.00000000,mg/L as CaCO3
Alameda,02/05/1963 11:40,Total Hardness,190,1.00000000,mg/L as CaCO3
Alameda,02/06/1969 12:30,Total Hardness,111,1.00000000,mg/L as CaCO3
Alameda,02/07/1962 10:45,Total Hardness,470,1.00000000,mg/L as CaCO3
Alameda,02/07/1964 10:30,Total Hardness,290,1.00000000,mg/L as CaCO3
Alameda,02/08/1968 12:50,Total Hardness,294,1.00000000,mg/L as CaCO3
Alameda,02/09/1959 11:30,Total Hardness,374,1.00000000,mg/L as CaCO3
Alameda,02/11/1965 09:45,Total Hardness,291,1.00000000,mg/L as CaCO3
Alameda,02/13/1958 10:50,Total Hardness,142,1.00000000,mg/L as CaCO3
Alameda,02/14/1956 11:45,Total Hardness,180,1.00000000,mg/L as CaCO3
Alameda,02/14/1961 11:15,Total Hardness,382,1.00000000,mg/L as CaCO3
Alameda,02/14/1966 09:00,Total Hardness,284,1.00000000,mg/L as CaCO3
Alameda,02/15/1954 13:00,Total Hardness,174,1.00000000,mg/L as CaCO3
Alameda,02/16/1953 12:30,Total Hardness,353,1.00000000,mg/L as CaCO3
Alameda,02/17/1955 11:00,Total Hardness,372,1.00000000,mg/L as CaCO3
Alameda,02/18/1952 13:00,Total Hardness,192,1.00000000,mg/L as CaCO3
Alameda,02/20/1957 09:50,Total Hardness,364,1.00000000,mg/L as CaCO3
Alameda,02/20/1967 13:00,Total Hardness,310,1.00000000,mg/L as CaCO3
Alameda,03/02/1960 11:00,Total Hardness,326,1.00000000,mg/L as CaCO3
Alameda,03/04/1959 10:05,Total Hardness,252,1.00000000,mg/L as CaCO3
Alameda,03/05/1951 11:10,Total Hardness,119,1.00000000,mg/L as CaCO3
Alameda,03/05/1964 10:20,Total Hardness,224,1.00000000,mg/L as CaCO3
Alameda,03/05/1965 15:30,Total Hardness,391,1.00000000,mg/L as CaCO3
Alameda,03/06/1963 19:30,Total Hardness,265,1.00000000,mg/L as CaCO3
Alameda,03/07/1961 11:50,Total Hardness,395,1.00000000,mg/L as CaCO3
Alameda,03/08/1954 12:30,Total Hardness,339,1.00000000,mg/L as CaCO3
Alameda,03/11/1966 11:00,Total Hardness,252,1.00000000,mg/L as CaCO3
Alameda,03/12/1957 16:45,Total Hardness,276,1.00000000,mg/L as CaCO3
Alameda,03/12/1958 13:40,Total Hardness,283,1.00000000,mg/L as CaCO3
Alameda,03/12/1969 11:15,Total Hardness,183,1.00000000,mg/L as CaCO3
Alameda,03/13/1968 10:05,Total Hardness,141,1.00000000,mg/L as CaCO3
Alameda,03/15/1962 10:35,Total Hardness,214,1.00000000,mg/L as CaCO3
Alameda,03/18/1952 11:45,Total Hardness,124,1.00000000,mg/L as CaCO3
Alameda,03/20/1956 14:15,Total Hardness,213,1.00000000,mg/L as CaCO3
Alameda,03/21/1955 11:30,Total Hardness,337,1.00000000,mg/L as CaCO3
Alameda,03/25/1953 12:15,Total Hardness,300,1.00000000,mg/L as CaCO3
Alameda,03/29/1967 12:35,Total Hardness,185,1.00000000,mg/L as CaCO3
Alameda,04/02/1959 09:00,Total Hardness,275,1.00000000,mg/L as CaCO3
Alameda,04/04/1977 10:45,Total Hardness,197,1.00000000,mg/L as CaCO3
Alameda,04/06/1962 13:30,Total Hardness,320,1.00000000,mg/L as CaCO3
Alameda,04/06/1965 14:40,Total Hardness,304,1.00000000,mg/L as CaCO3
Alameda,04/08/1963 13:05,Total Hardness,184,1.00000000,mg/L as CaCO3
Alameda,04/08/1969 13:30,Total Hardness,171,1.00000000,mg/L as CaCO3
Alameda,04/09/1964 11:30,Total Hardness,220,1.00000000,mg/L as CaCO3
Alameda,04/11/1961 13:00,Total Hardness,372,1.00000000,mg/L as CaCO3
Alameda,04/12/1960 11:15,Total Hardness,330,1.00000000,mg/L as CaCO3
Alameda,04/12/1968 12:45,Total Hardness,153,1.00000000,mg/L as CaCO3
Alameda,04/13/1966 14:15,Total Hardness,277,1.00000000,mg/L as CaCO3
Alameda,04/15/1954 14:30,Total Hardness,314,1.00000000,mg/L as CaCO3
Alameda,04/16/1958 09:00,Total Hardness,184,1.00000000,mg/L as CaCO3
Alameda,04/17/1957 09:00,Total Hardness,324,1.00000000,mg/L as CaCO3
Alameda,04/18/1956 10:00,Total Hardness,216,1.00000000,mg/L as CaCO3
Alameda,04/21/1952 13:30,Total Hardness,294,1.00000000,mg/L as CaCO3
Alameda,04/21/1953 14:00,Total Hardness,382,1.00000000,mg/L as CaCO3
Alameda,04/25/1951 00:00,Total Hardness,392,1.00000000,mg/L as CaCO3
Alameda,04/25/1955 10:40,Total Hardness,384,1.00000000,mg/L as CaCO3
Alameda,04/25/1967 11:20,Total Hardness,144,1.00000000,mg/L as CaCO3
Alameda,04/25/1975 14:30,Total Hardness,263,1.00000000,mg/L as CaCO3
Alameda,05/01/1969 10:30,Total Hardness,293,1.00000000,mg/L as CaCO3
Alameda,05/02/1961 10:25,Total Hardness,360,1.00000000,mg/L as CaCO3
Alameda,05/03/1960 09:50,Total Hardness,348,1.00000000,mg/L as CaCO3
Alameda,05/04/1962 10:34,Total Hardness,264,1.00000000,mg/L as CaCO3
Alameda,05/05/1964 15:55,Total Hardness,320,1.00000000,mg/L as CaCO3
Alameda,05/07/1965 13:00,Total Hardness,330,1.00000000,mg/L as CaCO3
Alameda,05/09/1967 09:10,Total Hardness,292,1.00000000,mg/L as CaCO3
Alameda,05/10/1954 14:00,Total Hardness,352,1.00000000,mg/L as CaCO3
Alameda,05/13/1953 10:50,Total Hardness,369,1.00000000,mg/L as CaCO3
Alameda,05/13/1959 10:40,Total Hardness,331,1.00000000,mg/L as CaCO3
Alameda,05/14/1963 13:30,Total Hardness,357,1.00000000,mg/L as CaCO3
Alameda,05/16/1957 13:15,Total Hardness,372,1.00000000,mg/L as CaCO3
Alameda,05/16/1958 10:50,Total Hardness,329,1.00000000,mg/L as CaCO3
Alameda,05/17/1956 12:15,Total Hardness,360,1.00000000,mg/L as CaCO3
Alameda,05/17/1978 09:30,Total Hardness,320,1.00000000,mg/L as CaCO3
Alameda,05/18/1976 07:45,Total Hardness,125,1.00000000,mg/L as CaCO3
Alameda,05/19/1952 12:30,Total Hardness,334,1.00000000,mg/L as CaCO3
Alameda,05/19/1966 10:40,Total Hardness,125,1.00000000,mg/L as CaCO3
Alameda,05/20/1955 10:15,Total Hardness,391,1.00000000,mg/L as CaCO3
Alameda,05/22/1968 09:30,Total Hardness,120,1.00000000,mg/L as CaCO3
Alameda,05/23/1974 13:30,Total Hardness,250,1.00000000,mg/L as CaCO3
Alameda,06/04/1969 06:45,Total Hardness,258,1.00000000,mg/L as CaCO3
Alameda,06/05/1963 16:40,Total Hardness,272,1.00000000,mg/L as CaCO3
Alameda,06/06/1961 09:10,Total Hardness,351,1.00000000,mg/L as CaCO3
Alameda,06/07/1960 10:00,Total Hardness,345,1.00000000,mg/L as CaCO3
Alameda,06/09/1959 13:30,Total Hardness,328,1.00000000,mg/L as CaCO3
Alameda,06/09/1965 18:50,Total Hardness,152,1.00000000,mg/L as CaCO3
Alameda,06/10/1964 17:30,Total Hardness,133,1.00000000,mg/L as CaCO3
Alameda,06/14/1962 08:14,Total Hardness,240,1.00000000,mg/L as CaCO3
Alameda,06/14/1967 10:20,Total Hardness,336,1.00000000,mg/L as CaCO3
Alameda,06/14/1968 10:15,Total Hardness,120,1.00000000,mg/L as CaCO3
Alameda,06/16/1952 13:45,Total Hardness,380,1.00000000,mg/L as CaCO3
Alameda,06/16/1954 08:00,Total Hardness,363,1.00000000,mg/L as CaCO3
Alameda,06/17/1966 15:00,Total Hardness,118,1.00000000,mg/L as CaCO3
Alameda,06/18/1953 10:00,Total Hardness,384,1.00000000,mg/L as CaCO3
Alameda,06/18/1958 07:30,Total Hardness,316,1.00000000,mg/L as CaCO3
Alameda,06/19/1957 09:15,Total Hardness,343,1.00000000,mg/L as CaCO3
Alameda,06/21/1956 12:40,Total Hardness,380,1.00000000,mg/L as CaCO3
Alameda,06/22/1955 09:30,Total Hardness,398,1.00000000,mg/L as CaCO3
Alameda,07/01/1963 21:30,Total Hardness,172,1.00000000,mg/L as CaCO3
Alameda,07/02/1968 10:00,Total Hardness,112,1.00000000,mg/L as CaCO3
Alameda,07/05/1967 11:53,Total Hardness,394,1.00000000,mg/L as CaCO3
Alameda,07/08/1964 17:15,Total Hardness,132,1.00000000,mg/L as CaCO3
Alameda,07/11/1962 11:04,Total Hardness,180,1.00000000,mg/L as CaCO3
Alameda,07/14/1965 09:00,Total Hardness,145,1.00000000,mg/L as CaCO3
Alameda,07/14/1966 07:00,Total Hardness,148,1.00000000,mg/L as CaCO3
Alameda,07/15/1952 11:30,Total Hardness,400,1.00000000,mg/L as CaCO3
Alameda,07/15/1953 13:00,Total Hardness,398,1.00000000,mg/L as CaCO3
Alameda,07/15/1958 15:20,Total Hardness,277,1.00000000,mg/L as CaCO3
Alameda,07/17/1957 08:15,Total Hardness,343,1.00000000,mg/L as CaCO3
Alameda,07/20/1955 12:50,Total Hardness,402,1.00000000,mg/L as CaCO3
Alameda,07/21/1954 09:20,Total Hardness,445,1.00000000,mg/L as CaCO3
Alameda,07/25/1956 09:30,Total Hardness,347,1.00000000,mg/L as CaCO3
Alameda,08/05/1964 14:45,Total Hardness,133,1.00000000,mg/L as CaCO3
Alameda,08/05/1965 15:00,Total Hardness,140,1.00000000,mg/L as CaCO3
Alameda,08/05/1966 08:15,Total Hardness,126,1.00000000,mg/L as CaCO3
Alameda,08/06/1963 18:20,Total Hardness,176,1.00000000,mg/L as CaCO3
Alameda,08/09/1962 11:30,Total Hardness,178,1.00000000,mg/L as CaCO3
Alameda,08/13/1969 07:00,Total Hardness,236,1.00000000,mg/L as CaCO3
Alameda,08/14/1958 10:20,Total Hardness,318,1.00000000,mg/L as CaCO3
Alameda,08/17/1967 06:40,Total Hardness,224,1.00000000,mg/L as CaCO3
Alameda,08/18/1953 11:00,Total Hardness,406,1.00000000,mg/L as CaCO3
Alameda,08/18/1954 09:50,Total Hardness,436,1.00000000,mg/L as CaCO3
Alameda,08/19/1952 13:45,Total Hardness,366,1.00000000,mg/L as CaCO3
Alameda,08/23/1956 13:30,Total Hardness,350,1.00000000,mg/L as CaCO3
Alameda,08/24/1955 11:30,Total Hardness,429,1.00000000,mg/L as CaCO3
Alameda,09/02/1964 14:30,Total Hardness,143,1.00000000,mg/L as CaCO3
Alameda,09/02/1965 13:30,Total Hardness,138,1.00000000,mg/L as CaCO3
Alameda,09/04/1963 16:15,Total Hardness,169,1.00000000,mg/L as CaCO3
Alameda,09/05/1968 09:15,Total Hardness,388,1.00000000,mg/L as CaCO3
Alameda,09/06/1960 07:55,Total Hardness,199,1.00000000,mg/L as CaCO3
Alameda,09/06/1962 17:15,Total Hardness,142,1.00000000,mg/L as CaCO3
Alameda,09/07/1967 10:15,Total Hardness,175,1.00000000,mg/L as CaCO3
Alameda,09/07/1976 15:45,Total Hardness,115,1.00000000,mg/L as CaCO3
Alameda,09/08/1958 11:50,Total Hardness,335,1.00000000,mg/L as CaCO3
Alameda,09/13/1974 15:30,Total Hardness,330,1.00000000,mg/L as CaCO3
Alameda,09/14/1956 12:30,Total Hardness,358,1.00000000,mg/L as CaCO3
Alameda,09/14/1964 16:15,Total Hardness,167,1.00000000,mg/L as CaCO3
Alameda,09/14/1978 14:30,Total Hardness,240,1.00000000,mg/L as CaCO3
Alameda,09/16/1975 11:30,Total Hardness,222,1.00000000,mg/L as CaCO3
Alameda,09/18/1952 11:25,Total Hardness,412,1.00000000,mg/L as CaCO3
Alameda,09/21/1954 14:45,Total Hardness,418,1.00000000,mg/L as CaCO3
Alameda,09/22/1966 10:00,Total Hardness,153,1.00000000,mg/L as CaCO3
Alameda,09/22/1977 09:30,Total Hardness,202,1.00000000,mg/L as CaCO3
Alameda,09/24/1953 10:45,Total Hardness,444,1.00000000,mg/L as CaCO3
Alameda,09/26/1969 12:45,Total Hardness,196,1.00000000,mg/L as CaCO3
Alameda,10/01/1962 13:40,Total Hardness,152,1.00000000,mg/L as CaCO3
Alameda,10/03/1963 10:15,Total Hardness,164,1.00000000,mg/L as CaCO3
Alameda,10/04/1960 11:45,Total Hardness,239,1.00000000,mg/L as CaCO3
Alameda,10/09/1964 11:00,Total Hardness,142,1.00000000,mg/L as CaCO3
Alameda,10/10/1951 16:00,Total Hardness,236,1.00000000,mg/L as CaCO3
Alameda,10/11/1956 13:30,Total Hardness,334,1.00000000,mg/L as CaCO3
Alameda,10/14/1965 12:32,Total Hardness,136,1.00000000,mg/L as CaCO3
Alameda,10/15/1953 11:10,Total Hardness,324,1.00000000,mg/L as CaCO3
Alameda,10/15/1964 14:05,Total Hardness,129,1.00000000,mg/L as CaCO3
Alameda,10/16/1959 09:15,Total Hardness,392,1.00000000,mg/L as CaCO3
Alameda,10/16/1968 09:00,Total Hardness,131,1.00000000,mg/L as CaCO3
Alameda,10/17/1967 07:05,Total Hardness,282,1.00000000,mg/L as CaCO3
Alameda,10/19/1955 13:30,Total Hardness,399,1.00000000,mg/L as CaCO3
Alameda,10/20/1954 11:25,Total Hardness,380,1.00000000,mg/L as CaCO3
Alameda,10/21/1952 13:30,Total Hardness,408,1.00000000,mg/L as CaCO3
Alameda,10/22/1958 13:00,Total Hardness,328,1.00000000,mg/L as CaCO3
Alameda,10/27/1966 12:25,Total Hardness,156,1.00000000,mg/L as CaCO3
Alameda,11/05/1959 16:00,Total Hardness,368,1.00000000,mg/L as CaCO3
Alameda,11/07/1962 16:25,Total Hardness,210,1.00000000,mg/L as CaCO3
Alameda,11/07/1963 13:20,Total Hardness,212,1.00000000,mg/L as CaCO3
Alameda,11/07/1968 11:15,Total Hardness,132,1.00000000,mg/L as CaCO3
Alameda,11/08/1960 10:40,Total Hardness,279,1.00000000,mg/L as CaCO3
Alameda,11/09/1953 13:30,Total Hardness,410,1.00000000,mg/L as CaCO3
Alameda,11/09/1965 12:45,Total Hardness,149,1.00000000,mg/L as CaCO3
Alameda,11/10/1964 14:00,Total Hardness,184,1.00000000,mg/L as CaCO3
Alameda,11/12/1952 11:20,Total Hardness,404,1.00000000,mg/L as CaCO3
Alameda,11/16/1956 13:30,Total Hardness,149,1.00000000,mg/L as CaCO3
Alameda,11/16/1964 15:20,Total Hardness,204,1.00000000,mg/L as CaCO3
Alameda,11/16/1966 12:45,Total Hardness,193,1.00000000,mg/L as CaCO3
Alameda,11/17/1954 10:40,Total Hardness,436,1.00000000,mg/L as CaCO3
Alameda,11/17/1958 13:40,Total Hardness,356,1.00000000,mg/L as CaCO3
Alameda,11/20/1957 10:00,Total Hardness,398,1.00000000,mg/L as CaCO3
Alameda,11/21/1967 10:30,Total Hardness,187,1.00000000,mg/L as CaCO3
Alameda,11/22/1955 12:30,Total Hardness,430,1.00000000,mg/L as CaCO3
Alameda,12/05/1962 10:20,Total Hardness,273,1.00000000,mg/L as CaCO3
Alameda,12/05/1963 20:00,Total Hardness,212,1.00000000,mg/L as CaCO3
Alameda,12/09/1959 12:20,Total Hardness,396,1.00000000,mg/L as CaCO3
Alameda,12/10/1958 11:00,Total Hardness,380,1.00000000,mg/L as CaCO3
Alameda,12/10/1964 13:50,Total Hardness,224,1.00000000,mg/L as CaCO3
Alameda,12/10/1965 13:00,Total Hardness,306,1.00000000,mg/L as CaCO3
Alameda,12/10/1968 13:45,Total Hardness,172,1.00000000,mg/L as CaCO3
Alameda,12/13/1960 09:00,Total Hardness,354,1.00000000,mg/L as CaCO3
Alameda,12/14/1967 08:00,Total Hardness,114,1.00000000,mg/L as CaCO3
Alameda,12/15/1954 10:30,Total Hardness,329,1.00000000,mg/L as CaCO3
Alameda,12/16/1952 11:15,Total Hardness,325,1.00000000,mg/L as CaCO3
Alameda,12/17/1953 10:40,Total Hardness,390,1.00000000,mg/L as CaCO3
Alameda,12/17/1957 14:35,Total Hardness,474,1.00000000,mg/L as CaCO3
Alameda,12/18/1956 15:00,Total Hardness,189,1.00000000,mg/L as CaCO3
Alameda,12/19/1955 11:30,Total Hardness,197,1.00000000,mg/L as CaCO3
Alameda,12/20/1951 14:45,Total Hardness,46,1.00000000,mg/L as CaCO3
Alameda,12/20/1966 11:30,Total Hardness,291,1.00000000,mg/L as CaCO3
Alameda,03/27/1961 13:05,Total Hardness,306,1.00000000,mg/L as CaCO3
Alameda,01/29/1953 17:15,Total Hardness,220,1.00000000,mg/L as CaCO3
Alameda,02/25/1957 10:40,Total Hardness,388,1.00000000,mg/L as CaCO3
Alameda,01/04/1961 11:35,Total Hardness,392,1.00000000,mg/L as CaCO3
Alameda,01/12/1960 13:15,Total Hardness,556,1.00000000,mg/L as CaCO3
Alameda,02/05/1957 15:10,Total Hardness,468,1.00000000,mg/L as CaCO3
Alameda,02/27/1961 11:15,Total Hardness,360,1.00000000,mg/L as CaCO3
Alameda,03/05/1956 11:00,Total Hardness,277,1.00000000,mg/L as CaCO3
Alameda,03/11/1958 10:30,Total Hardness,310,1.00000000,mg/L as CaCO3
Alameda,03/13/1961 11:05,Total Hardness,330,1.00000000,mg/L as CaCO3
Alameda,03/24/1958 16:30,Total Hardness,150,1.00000000,mg/L as CaCO3
Alameda,03/27/1961 11:35,Total Hardness,280,1.00000000,mg/L as CaCO3
Alameda,04/04/1960 11:15,Total Hardness,290,1.00000000,mg/L as CaCO3
Alameda,04/11/1960 11:05,Total Hardness,240,1.00000000,mg/L as CaCO3
Alameda,04/24/1961 11:35,Total Hardness,305,1.00000000,mg/L as CaCO3
Alameda,05/08/1961 14:25,Total Hardness,258,1.00000000,mg/L as CaCO3
Alameda,12/12/1960 11:40,Total Hardness,365,1.00000000,mg/L as CaCO3
Alameda,12/14/1959 15:40,Total Hardness,224,1.00000000,mg/L as CaCO3
Alameda,12/28/1959 15:45,Total Hardness,258,1.00000000,mg/L as CaCO3
Alameda,02/25/1957 13:30,Total Hardness,158,1.00000000,mg/L as CaCO3
Alameda,03/05/1956 11:30,Total Hardness,241,1.00000000,mg/L as CaCO3
Alameda,03/11/1958 10:45,Total Hardness,370,1.00000000,mg/L as CaCO3
Alameda,01/01/1962 00:00,Total Hardness,436,1.00000000,mg/L as CaCO3
Alameda,01/02/1961 00:00,Total Hardness,497,1.00000000,mg/L as CaCO3
Alameda,01/06/1959 12:30,Total Hardness,522,1.00000000,mg/L as CaCO3
Alameda,01/09/1952 17:00,Total Hardness,179,1.00000000,mg/L as CaCO3
Alameda,01/11/1954 13:45,Total Hardness,486,1.00000000,mg/L as CaCO3
Alameda,01/11/1962 00:00,Total Hardness,528,1.00000000,mg/L as CaCO3
Alameda,01/13/1962 00:00,Total Hardness,216,1.00000000,mg/L as CaCO3
Alameda,01/16/1961 00:00,Total Hardness,494,1.00000000,mg/L as CaCO3
Alameda,01/19/1962 00:00,Total Hardness,254,1.00000000,mg/L as CaCO3
Alameda,01/20/1962 00:00,Total Hardness,460,1.00000000,mg/L as CaCO3
Alameda,01/21/1962 00:00,Total Hardness,322,1.00000000,mg/L as CaCO3
